Timestamp,hour,dayofweek,month,Zone A_pressure,Zone B_pressure,Zone C_pressure,Zone A_lag1,Zone B_lag1,Zone C_lag1,Zone A_lag3,Zone B_lag3,Zone C_lag3,Zone A_rollmean_1h,Zone B_rollmean_1h,Zone C_rollmean_1h,Zone A_rollstd_1h,Zone B_rollstd_1h,Zone C_rollstd_1h
2018-12-30 07:10:00,7,6,12,47.540000000000006,46.90909090909091,45.32636363636363,47.84,47.2,45.58636363636364,48.08727272727273,47.44545454545455,45.80272727272727,47.71151515151515,47.07575757575757,45.473106060606064,0.09266999797695046,0.08903045118197754,0.07920762579939875
2018-12-30 07:15:00,7,6,12,47.62454545454546,46.98272727272728,45.39272727272727,47.83727272727272,47.19454545454546,45.58181818181819,48.11454545454546,47.47272727272728,45.82363636363636,47.69378787878787,47.05810606060606,45.45734848484849,0.08657246031029717,0.08420526808362598,0.0742692507948774
2018-12-30 07:20:00,7,6,12,47.51454545454545,46.88545454545454,45.30272727272728,47.85090909090909,47.21181818181819,45.59363636363637,48.1,47.45818181818183,45.81363636363636,47.665757575757574,47.030909090909084,45.43310606060606,0.08552250975365179,0.08273771617219322,0.07320961777697965
2018-12-30 07:25:00,7,6,12,47.49727272727273,46.86818181818182,45.28545454545454,47.79636363636364,47.157272727272726,45.54454545454546,48.09454545454546,47.45363636363638,45.807272727272725,47.64083333333334,47.006818181818176,45.41151515151515,0.08755760867050859,0.08466445016294222,0.07552504258139223
2018-12-30 07:30:00,7,6,12,47.46909090909091,46.83727272727272,45.26545454545455,47.75363636363637,47.11909090909091,45.50909090909091,48.08727272727274,47.44545454545455,45.80272727272728,47.61712121212121,46.98333333333333,45.39121212121213,0.09261525670883358,0.08963096000346131,0.0795501376084048
2018-12-30 07:35:00,7,6,12,47.49545454545455,46.8609090909091,45.28363636363636,47.76,47.11818181818182,45.51272727272727,48.07727272727273,47.43727272727272,45.79363636363637,47.595075757575756,46.96189393939394,45.372121212121215,0.08681738854230989,0.08509812989061509,0.07510206762677536
2018-12-30 07:40:00,7,6,12,47.43,46.79272727272726,45.22545454545454,47.71090909090909,47.07181818181818,45.47090909090909,48.08545454545455,47.44272727272728,45.79909090909091,47.571666666666665,46.93863636363636,45.35166666666667,0.09053711778662825,0.09030335385725816,0.07907127460182764
2018-12-30 07:45:00,7,6,12,47.41181818181818,46.77454545454545,45.2090909090909,47.68181818181818,47.04545454545455,45.444545454545455,48.08545454545455,47.443636363636365,45.80181818181818,47.54916666666667,46.9160606060606,45.33204545454546,0.09415164194310562,0.09491689063894301,0.08304237963397441
2018-12-30 07:50:00,7,6,12,47.49181818181818,46.85090909090909,45.276363636363634,47.693636363636365,47.060909090909085,45.4590909090909,48.09363636363637,47.45181818181818,45.80636363636364,47.532348484848484,46.898560606060606,45.31681818181818,0.08341189635139334,0.08457917956655082,0.07387574599340434
2018-12-30 07:55:00,7,6,12,47.42181818181818,46.79454545454546,45.22090909090909,47.617272727272734,46.98363636363636,45.39272727272727,48.07636363636364,47.43272727272727,45.79,47.5160606060606,46.88280303030303,45.3025,0.08439855124458813,0.08490190418147657,0.07447398812298724
2018-12-30 08:00:00,8,6,12,47.35090909090909,46.71636363636364,45.15636363636364,47.66181818181818,47.03090909090909,45.43181818181818,48.07818181818182,47.43545454545454,45.79181818181818,47.49015151515152,46.856590909090905,45.279545454545456,0.08330046935333936,0.08356458022781292,0.07343508866540042
2018-12-30 08:05:00,8,6,12,47.50363636363636,46.86545454545456,45.28818181818181,47.63454545454545,47.00636363636364,45.41,48.07909090909091,47.437272727272735,45.79454545454545,47.47924242424242,46.844848484848484,45.26939393939394,0.07021575993177823,0.06928564697542454,0.061155088949721326
2018-12-30 08:10:00,8,6,12,47.36818181818182,46.73181818181819,45.16727272727272,47.540000000000006,46.90909090909091,45.32636363636363,48.07636363636364,47.43363636363636,45.79181818181817,47.464924242424246,46.83007575757576,45.25613636363636,0.07411025791496571,0.07313466304288385,0.0648168256506189
2018-12-30 08:15:00,8,6,12,47.38727272727272,46.75363636363636,45.18636363636363,47.62454545454546,46.98272727272728,45.39272727272727,48.059090909090905,47.41818181818181,45.77636363636364,47.445151515151515,46.81098484848485,45.2389393939394,0.05742578699435166,0.05799875427416672,0.051235425941431705
2018-12-30 08:20:00,8,6,12,47.36181818181819,46.72909090909092,45.16818181818182,47.51454545454545,46.88545454545454,45.30272727272728,48.04636363636364,47.40454545454545,45.76454545454545,47.43242424242424,46.79795454545455,45.22772727272727,0.05757213269857153,0.05730764382517523,0.05072650256510501
2018-12-30 08:25:00,8,6,12,47.33999999999999,46.71,45.1409090909091,47.49727272727273,46.86818181818182,45.28545454545454,48.05090909090909,47.40545454545454,45.76636363636363,47.41931818181819,46.78477272727273,45.215681818181814,0.05934164856867473,0.0578751278915083,0.05288821974230247
2018-12-30 08:30:00,8,6,12,47.25090909090909,46.61636363636364,45.06818181818182,47.46909090909091,46.83727272727272,45.26545454545455,48.03090909090909,47.38545454545454,45.75,47.40113636363637,46.76636363636364,45.19924242424242,0.07425576143869667,0.072853196770491,0.06523014027646891
2018-12-30 08:35:00,8,6,12,47.25636363636363,46.63454545454545,45.080000000000005,47.49545454545455,46.8609090909091,45.28363636363636,47.97181818181818,47.33272727272727,45.7,47.38121212121212,46.7475,45.182272727272725,0.07859714144790542,0.07540835487627057,0.0677196457028315
2018-12-30 08:40:00,8,6,12,47.4,46.77090909090909,45.20363636363636,47.43,46.79272727272726,45.22545454545454,48.0,47.35636363636363,45.72181818181818,47.37871212121212,46.74568181818182,45.180454545454545,0.07737179680802893,0.07447600574800012,0.06674069269193793
2018-12-30 08:45:00,8,6,12,47.25545454545455,46.62818181818182,45.07090909090909,47.41181818181818,46.77454545454545,45.2090909090909,47.961818181818174,47.31545454545455,45.68818181818182,47.36568181818182,46.733484848484856,45.16893939393939,0.08415856112794558,0.08101704501478553,0.07297976144564307
2018-12-30 08:50:00,8,6,12,47.25818181818182,46.631818181818176,45.07636363636363,47.49181818181818,46.85090909090909,45.276363636363634,47.93,47.28818181818183,45.66272727272728,47.34621212121212,46.715227272727276,45.152272727272724,0.07920418726872826,0.07672202892359888,0.0689423152051597
2018-12-30 08:55:00,8,6,12,47.404545454545456,46.77090909090909,45.20272727272728,47.42181818181818,46.79454545454546,45.22090909090909,47.91363636363636,47.27454545454545,45.65,47.344772727272726,46.713257575757574,45.15075757575758,0.07785065843614596,0.07477937329780013,0.06748106375378415
2018-12-30 09:00:00,9,6,12,47.25727272727273,46.62636363636364,45.07181818181818,47.35090909090909,46.71636363636364,45.15636363636364,47.93090909090909,47.287272727272736,45.66090909090909,47.336969696969696,46.70575757575758,45.143712121212126,0.0817734802903531,0.0788424265514658,0.07115602093081043
2018-12-30 09:05:00,9,6,12,47.21818181818182,46.59181818181818,45.04545454545455,47.50363636363636,46.86545454545456,45.28818181818181,47.874545454545455,47.23181818181818,45.61181818181818,47.31318181818182,46.68295454545455,45.12348484848485,0.06947749610106624,0.06716109232040897,0.05997599487164188
2018-12-30 09:10:00,9,6,12,47.29545454545455,46.66818181818182,45.11,47.36818181818182,46.73181818181819,45.16727272727272,47.84,47.2,45.58636363636364,47.30712121212121,46.677651515151524,45.11871212121212,0.0673841308251704,0.06544244416833024,0.05843367278903183
2018-12-30 09:15:00,9,6,12,47.41,46.77636363636364,45.20545454545454,47.38727272727272,46.75363636363636,45.18636363636363,47.83727272727272,47.19454545454546,45.58181818181819,47.309015151515155,46.67954545454546,45.120303030303035,0.07010613220156034,0.06811567039288492,0.06066044392735167
2018-12-30 09:20:00,9,6,12,47.2509090909091,46.62090909090909,45.06636363636364,47.36181818181819,46.72909090909092,45.16818181818182,47.85090909090909,47.21181818181819,45.59363636363637,47.29977272727273,46.67053030303031,45.11181818181819,0.06982227626712124,0.06812113920735142,0.06047520308974403
2018-12-30 09:25:00,9,6,12,47.35545454545454,46.71727272727273,45.15545454545455,47.33999999999999,46.71,45.1409090909091,47.79636363636364,47.157272727272726,45.54454545454546,47.301060606060595,46.67113636363636,45.11303030303031,0.07076785397470395,0.06853530955093545,0.06125206672719086
2018-12-30 09:30:00,9,6,12,47.33363636363636,46.69636363636364,45.13454545454545,47.25090909090909,46.61636363636364,45.06818181818182,47.75363636363637,47.11909090909091,45.50909090909091,47.30795454545454,46.67780303030303,45.118560606060605,0.06945545951658791,0.06658624312653823,0.059813708214518216
2018-12-30 09:35:00,9,6,12,47.19545454545455,46.571818181818166,45.025454545454544,47.25636363636363,46.63454545454545,45.080000000000005,47.76,47.11818181818182,45.51272727272727,47.30287878787879,46.67257575757575,45.114015151515154,0.07552852425819243,0.07249118015108491,0.06486935184144699
2018-12-30 09:40:00,9,6,12,47.2890909090909,46.66272727272727,45.11090909090909,47.4,46.77090909090909,45.20363636363636,47.71090909090909,47.07181818181818,45.47090909090909,47.29363636363636,46.66356060606061,45.106287878787874,0.06907350803171536,0.06554454136056935,0.058425957740190625
2018-12-30 09:45:00,9,6,12,47.28727272727272,46.66454545454545,45.10727272727272,47.25545454545455,46.62818181818182,45.07090909090909,47.68181818181818,47.04545454545455,45.444545454545455,47.29628787878787,46.66659090909091,45.109318181818175,0.06807811213251176,0.06459388824253137,0.05735744096432289
2018-12-30 09:50:00,9,6,12,47.26272727272727,46.64727272727273,45.09181818181818,47.25818181818182,46.631818181818176,45.07636363636363,47.693636363636365,47.060909090909085,45.4590909090909,47.29666666666666,46.667878787878784,45.11060606060605,0.0678591077346374,0.06398879190686318,0.05672019099078795
2018-12-30 09:55:00,9,6,12,47.276363636363634,46.65636363636363,45.0990909090909,47.404545454545456,46.77090909090909,45.20272727272728,47.617272727272734,46.98363636363636,45.39272727272727,47.28598484848485,46.65833333333333,45.1019696969697,0.05882068963245487,0.05515613155459169,0.04874816583570109
2018-12-30 10:00:00,10,6,12,47.22818181818182,46.61727272727273,45.06636363636363,47.25727272727273,46.62636363636364,45.07181818181818,47.66181818181818,47.03090909090909,45.43181818181818,47.283560606060604,46.657575757575756,45.10151515151515,0.06068165052060243,0.055694958252416195,0.04907917420112145
2018-12-30 10:05:00,10,6,12,47.10181818181818,46.49272727272728,44.96000000000001,47.21818181818182,46.59181818181818,45.04545454545455,47.63454545454545,47.00636363636364,45.41,47.273863636363636,46.64931818181818,45.09439393939394,0.07870106734768874,0.07144859921055229,0.062356471818741634
2018-12-30 10:10:00,10,6,12,47.38272727272727,46.7590909090909,45.191818181818185,47.29545454545455,46.66818181818182,45.11,47.540000000000006,46.90909090909091,45.32636363636363,47.281136363636364,46.65689393939393,45.10121212121212,0.08468275086862712,0.07813707958256064,0.06839837052757516
2018-12-30 10:15:00,10,6,12,47.354545454545466,46.75727272727273,45.18,47.41,46.77636363636364,45.20545454545454,47.62454545454546,46.98272727272728,45.39272727272727,47.27651515151515,46.655303030303024,45.099090909090904,0.07828249651978439,0.0756378668535711,0.06519115970513695
2018-12-30 10:20:00,10,6,12,47.26090909090909,46.66,45.09545454545455,47.2509090909091,46.62090909090909,45.06636363636364,47.51454545454545,46.88545454545454,45.30272727272728,47.27734848484848,46.658560606060604,45.10151515151515,0.07803797870828148,0.07485970683599565,0.06439959463808889
2018-12-30 10:25:00,10,6,12,47.24636363636363,46.63727272727274,45.08181818181818,47.35545454545454,46.71727272727273,45.15545454545455,47.49727272727273,46.86818181818182,45.28545454545454,47.26825757575758,46.65189393939394,45.095378787878786,0.07438044459806407,0.07268641242034056,0.06226558846632396
2018-12-30 10:30:00,10,6,12,47.370000000000005,46.75999999999999,45.18818181818182,47.33363636363636,46.69636363636364,45.13454545454545,47.46909090909091,46.83727272727272,45.26545454545455,47.27128787878788,46.65719696969697,45.09984848484848,0.07794164371410572,0.07832819118789341,0.0670723320150144
2018-12-30 10:35:00,10,6,12,47.310909090909085,46.7,45.13818181818182,47.19545454545455,46.571818181818166,45.025454545454544,47.49545454545455,46.8609090909091,45.28363636363636,47.28090909090909,46.66787878787878,45.10924242424242,0.07479197295696635,0.07426103100794303,0.06350498047689272
2018-12-30 10:40:00,10,6,12,47.17727272727272,46.56363636363636,45.01454545454545,47.2890909090909,46.66272727272727,45.11090909090909,47.43,46.79272727272726,45.22545454545454,47.27159090909091,46.65962121212121,45.10121212121212,0.08043283080084204,0.08016086225083818,0.06911953880449845
2018-12-30 10:45:00,10,6,12,47.32454545454546,46.70454545454545,45.13636363636364,47.28727272727272,46.66454545454545,45.10727272727272,47.41181818181818,46.77454545454545,45.2090909090909,47.274696969696976,46.66295454545455,45.10363636363636,0.08180149814695652,0.08120905024879156,0.0698576420922981
2018-12-30 10:50:00,10,6,12,47.25818181818181,46.653636363636366,45.08545454545455,47.26272727272727,46.64727272727273,45.09181818181818,47.49181818181818,46.85090909090909,45.276363636363634,47.27431818181819,46.66348484848485,45.10310606060606,0.08187245674655891,0.08111806362036064,0.06997955947074498
2018-12-30 10:55:00,10,6,12,47.31272727272727,46.690909090909095,45.13,47.276363636363634,46.65636363636363,45.0990909090909,47.42181818181818,46.79454545454546,45.22090909090909,47.27734848484848,46.666363636363634,45.105681818181814,0.08262454645926229,0.08145465613979357,0.07038599705150059
2018-12-30 11:00:00,11,6,12,47.14272727272728,46.53,44.98181818181819,47.22818181818182,46.61727272727273,45.06636363636363,47.35090909090909,46.71636363636364,45.15636363636364,47.270227272727276,46.659090909090914,45.098636363636366,0.09054980656098965,0.08971362737188454,0.07844899572044196
2018-12-30 11:05:00,11,6,12,47.32,46.70181818181818,45.13363636363636,47.10181818181818,46.49272727272728,44.96000000000001,47.50363636363636,46.86545454545456,45.28818181818181,47.28840909090909,46.676515151515154,45.113106060606064,0.07406428564007882,0.07326129695107925,0.0654975275993511
2018-12-30 11:10:00,11,6,12,47.22818181818182,46.61636363636364,45.05636363636364,47.38272727272727,46.7590909090909,45.191818181818185,47.36818181818182,46.73181818181819,45.16727272727272,47.27553030303031,46.66462121212121,45.10181818181818,0.06946663640854729,0.07015648317382009,0.06229278196240932
2018-12-30 11:15:00,11,6,12,47.25727272727273,46.64181818181819,45.08181818181818,47.354545454545466,46.75727272727273,45.18,47.38727272727272,46.75363636363636,45.18636363636363,47.26742424242425,46.655,45.093636363636364,0.06493576937957121,0.06393612985085174,0.057341556445459914
2018-12-30 11:20:00,11,6,12,47.061818181818175,46.45636363636364,44.91909090909091,47.26090909090909,46.66,45.09545454545455,47.36181818181819,46.72909090909092,45.16818181818182,47.25083333333333,46.6380303030303,45.0789393939394,0.0880658335251237,0.08578083769855895,0.07630047893903329
2018-12-30 11:25:00,11,6,12,47.17727272727273,46.5609090909091,45.01545454545455,47.24636363636363,46.63727272727274,45.08181818181818,47.33999999999999,46.71,45.1409090909091,47.24507575757576,46.63166666666667,45.07340909090909,0.09060648672793702,0.08862742767730615,0.07844767885656521
2018-12-30 11:30:00,11,6,12,47.33454545454546,46.71,45.13818181818181,47.370000000000005,46.75999999999999,45.18818181818182,47.25090909090909,46.61636363636364,45.06818181818182,47.24212121212121,46.6275,45.069242424242425,0.08665443285804461,0.08304509379463107,0.07293135965800443
2018-12-30 11:35:00,11,6,12,47.08636363636364,46.46818181818182,44.92818181818182,47.310909090909085,46.7,45.13818181818182,47.25636363636363,46.63454545454545,45.080000000000005,47.22340909090909,46.608181818181826,45.05174242424243,0.09435225412738708,0.091208597536077,0.07976059062351315
2018-12-30 11:40:00,11,6,12,47.25909090909091,46.64090909090908,45.08545454545454,47.17727272727272,46.56363636363636,45.01454545454545,47.4,46.77090909090909,45.20363636363636,47.23022727272727,46.614621212121214,45.05765151515152,0.0936689544511117,0.09050277657085119,0.07938007208145606
2018-12-30 11:45:00,11,6,12,47.28,46.65545454545454,45.09090909090909,47.32454545454546,46.70454545454545,45.13636363636364,47.25545454545455,46.62818181818182,45.07090909090909,47.226515151515144,46.610530303030295,45.053863636363644,0.09041754161040694,0.0871145763434997,0.07630765855240801
2018-12-30 11:50:00,11,6,12,47.38272727272727,46.75636363636363,45.18090909090909,47.25818181818181,46.653636363636366,45.08545454545455,47.25818181818182,46.631818181818176,45.07636363636363,47.23689393939393,46.61909090909091,45.06181818181818,0.10092097192690308,0.09629890231759329,0.08444186313889378
2018-12-30 11:55:00,11,6,12,47.18090909090909,46.55272727272727,45.00636363636363,47.31272727272727,46.690909090909095,45.13,47.404545454545456,46.77090909090909,45.20272727272728,47.22590909090909,46.607575757575766,45.051515151515154,0.09907346878223565,0.09518563722915399,0.08289496521281156
2018-12-30 12:00:00,12,6,12,47.307272727272725,46.6709090909091,45.10545454545456,47.14272727272728,46.53,44.98181818181819,47.25727272727273,46.62636363636364,45.07181818181818,47.239621212121214,46.61931818181818,45.06181818181818,0.09789402136570212,0.09342077805899777,0.0811089554894276
2018-12-30 12:05:00,12,6,12,47.30090909090909,46.67090909090909,45.107272727272736,47.32,46.70181818181818,45.13363636363636,47.21818181818182,46.59181818181818,45.04545454545455,47.23803030303031,46.61674242424243,45.059621212121215,0.09661578840262194,0.09134232170565071,0.07932421023247786
2018-12-30 12:10:00,12,6,12,47.25,46.62636363636364,45.06636363636364,47.22818181818182,46.61636363636364,45.05636363636364,47.29545454545455,46.66818181818182,45.11,47.23984848484849,46.617575757575764,45.06045454545455,0.09661889887853636,0.09138415816036481,0.07933940255210956
2018-12-30 12:15:00,12,6,12,47.04545454545455,46.42999999999999,44.89363636363636,47.25727272727273,46.64181818181819,45.08181818181818,47.41,46.77636363636364,45.20545454545454,47.22219696969697,46.599924242424244,45.044772727272736,0.1113690896519011,0.10562358803381944,0.09227578060024226
2018-12-30 12:20:00,12,6,12,47.35818181818181,46.73818181818182,45.16181818181818,47.061818181818175,46.45636363636364,44.91909090909091,47.2509090909091,46.62090909090909,45.06636363636364,47.24689393939394,46.62340909090909,45.065,0.10526376182896155,0.10207253133406019,0.0887575988058725
2018-12-30 12:25:00,12,6,12,47.25999999999999,46.63454545454545,45.07636363636364,47.17727272727273,46.5609090909091,45.01545454545455,47.35545454545454,46.71727272727273,45.15545454545455,47.253787878787875,46.62954545454545,45.07007575757576,0.10297369211299442,0.10016927821231854,0.08739785996406774
2018-12-30 12:30:00,12,6,12,47.27818181818182,46.643636363636354,45.08272727272727,47.33454545454546,46.71,45.13818181818181,47.33363636363636,46.69636363636364,45.13454545454545,47.24909090909091,46.62401515151515,45.06545454545455,0.10020339945517359,0.09710881248687103,0.0848997287264235
2018-12-30 12:35:00,12,6,12,47.28545454545454,46.65545454545454,45.096363636363634,47.08636363636364,46.46818181818182,44.92818181818182,47.19545454545455,46.571818181818166,45.025454545454544,47.26568181818181,46.639621212121206,45.0794696969697,0.08633285663001042,0.08394432910116878,0.07326296342007488
2018-12-30 12:40:00,12,6,12,47.15363636363636,46.52818181818181,44.98181818181818,47.25909090909091,46.64090909090908,45.08545454545454,47.2890909090909,46.66272727272727,45.11090909090909,47.25689393939394,46.63022727272727,45.07083333333333,0.09223044533393178,0.08988441112307603,0.0784202192026548
2018-12-30 12:45:00,12,6,12,47.23272727272728,46.61000000000001,45.05,47.28,46.65545454545454,45.09090909090909,47.28727272727272,46.66454545454545,45.10727272727272,47.25295454545454,46.62643939393939,45.067424242424245,0.09216335169744685,0.08968218225616642,0.07835732111954541
2018-12-30 12:50:00,12,6,12,47.29818181818182,46.67545454545454,45.11000000000001,47.38272727272727,46.75636363636363,45.18090909090909,47.26272727272727,46.64727272727273,45.09181818181818,47.245909090909095,46.619696969696975,45.06151515151515,0.08423117629190764,0.0817137380510336,0.07138464536733662
2018-12-30 12:55:00,12,6,12,47.35363636363636,46.723636363636366,45.153636363636366,47.18090909090909,46.55272727272727,45.00636363636363,47.276363636363634,46.65636363636363,45.0990909090909,47.26030303030303,46.633939393939386,45.073787878787876,0.08683199088345973,0.08384660364445418,0.07366424667431058
2018-12-30 13:00:00,13,6,12,47.28454545454545,46.66090909090909,45.09272727272728,47.307272727272725,46.6709090909091,45.10545454545456,47.22818181818182,46.61727272727273,45.06636363636363,47.25840909090909,46.63310606060606,45.07272727272727,0.08595783304051297,0.08349472225948576,0.07325736566222425
2018-12-30 13:05:00,13,6,12,47.32636363636364,46.697272727272725,45.1290909090909,47.30090909090909,46.67090909090909,45.107272727272736,47.10181818181818,46.49272727272728,44.96000000000001,47.2605303030303,46.63530303030303,45.07454545454545,0.08740387729531687,0.08491462396694506,0.07445368268218967
2018-12-30 13:10:00,13,6,12,47.34181818181819,46.71909090909092,45.143636363636375,47.25,46.62636363636364,45.06636363636364,47.38272727272727,46.7590909090909,45.191818181818185,47.26818181818181,46.643030303030294,45.08098484848485,0.09036697867099139,0.08818338018024845,0.07698044707639075
2018-12-30 13:15:00,13,6,12,47.38727272727272,46.76272727272727,45.187272727272735,47.04545454545455,46.42999999999999,44.89363636363636,47.354545454545466,46.75727272727273,45.18,47.29666666666666,46.67075757575757,45.10545454545454,0.06372288490620014,0.06414417613412807,0.05575787520207557
2018-12-30 13:20:00,13,6,12,47.24272727272727,46.62636363636364,45.06363636363637,47.35818181818181,46.73818181818182,45.16181818181818,47.26090909090909,46.66,45.09545454545455,47.28704545454545,46.66143939393939,45.097272727272724,0.06229052047309792,0.06152758427268543,0.05390812230832358
2018-12-30 13:25:00,13,6,12,47.34818181818182,46.72727272727273,45.15181818181818,47.25999999999999,46.63454545454545,45.07636363636364,47.24636363636363,46.63727272727274,45.08181818181818,47.294393939393935,46.66916666666666,45.103560606060604,0.06398820483721704,0.06362982060100049,0.055620883628685475
2018-12-30 13:30:00,13,6,12,47.32,46.70727272727272,45.13181818181818,47.27818181818182,46.643636363636354,45.08272727272727,47.370000000000005,46.75999999999999,45.18818181818182,47.297878787878794,46.6744696969697,45.107651515151524,0.06416349952142919,0.06395957863034259,0.05575445030392114
2018-12-30 13:35:00,13,6,12,47.27272727272727,46.650000000000006,45.08727272727273,47.28545454545454,46.65545454545454,45.096363636363634,47.310909090909085,46.7,45.13818181818182,47.29681818181819,46.67401515151516,45.106893939393935,0.06449188791215411,0.06412616501020546,0.05598306379543071
2018-12-30 13:40:00,13,6,12,47.42181818181818,46.79909090909091,45.21545454545455,47.15363636363636,46.52818181818181,44.98181818181818,47.17727272727272,46.56363636363636,45.01454545454545,47.31916666666666,46.69659090909091,45.12636363636364,0.05631223774074476,0.055181042107622494,0.048680562300746175
2018-12-30 13:45:00,13,6,12,47.33272727272728,46.7090909090909,45.13636363636363,47.23272727272728,46.61000000000001,45.05,47.32454545454546,46.70454545454545,45.13636363636364,47.32749999999999,46.70484848484849,45.133560606060605,0.0493231802335436,0.04799094162927282,0.04233503510692824
2018-12-30 13:50:00,13,6,12,47.30181818181818,46.67636363636364,45.1090909090909,47.29818181818182,46.67545454545454,45.11000000000001,47.25818181818181,46.653636363636366,45.08545454545455,47.32780303030302,46.704924242424234,45.13348484848485,0.049137502122737396,0.04794101424259358,0.04238181665619923
2018-12-30 13:55:00,13,6,12,47.31727272727273,46.68272727272727,45.11818181818182,47.35363636363636,46.723636363636366,45.153636363636366,47.31272727272727,46.690909090909095,45.13,47.32477272727272,46.70151515151516,45.130530303030305,0.048516884218343125,0.047943952586907965,0.04208406016677102
2018-12-30 14:00:00,14,6,12,47.25454545454545,46.63454545454545,45.07,47.28454545454545,46.66090909090909,45.09272727272728,47.14272727272728,46.53,44.98181818181819,47.322272727272725,46.69931818181818,45.12863636363636,0.05146172890468797,0.050509239956005585,0.04438832128248156
2018-12-30 14:05:00,14,6,12,47.345454545454544,46.72363636363636,45.151818181818186,47.32636363636364,46.697272727272725,45.1290909090909,47.32,46.70181818181818,45.13363636363636,47.32386363636363,46.70151515151516,45.130530303030305,0.05189297922092146,0.05098331857555441,0.04489148505466788
2018-12-30 14:10:00,14,6,12,47.38272727272727,46.76090909090909,45.18090909090909,47.34181818181819,46.71909090909092,45.143636363636375,47.22818181818182,46.61636363636364,45.05636363636364,47.327272727272735,46.705000000000005,45.13363636363636,0.05445998813992115,0.05365317008138115,0.04711512190002914
2018-12-30 14:15:00,14,6,12,47.40545454545455,46.77272727272727,45.19636363636364,47.38727272727272,46.76272727272727,45.187272727272735,47.25727272727273,46.64181818181819,45.08181818181818,47.328787878787885,46.70583333333334,45.13439393939394,0.05649589033730486,0.054698762973230945,0.04811836354763479
2018-12-30 14:20:00,14,6,12,47.37545454545455,46.75272727272728,45.175454545454535,47.24272727272727,46.62636363636364,45.06363636363637,47.061818181818175,46.45636363636364,44.91909090909091,47.33984848484849,46.71636363636364,45.143712121212126,0.05082317622732151,0.04996768302107025,0.04380384241106534
2018-12-30 14:25:00,14,6,12,47.38181818181818,46.75363636363636,45.17818181818182,47.34818181818182,46.72727272727273,45.15181818181818,47.17727272727273,46.5609090909091,45.01545454545455,47.342651515151516,46.718560606060606,45.14590909090909,0.052232587296796404,0.05105860325970308,0.04489490190751686
